Ticker,Quarter,Gross Margin,Operating Margin,Net Margin,Interest Coverage Ratio,Revenue Growth,R&D Intensity,SG&A / Revenue,Quick Ratio,Debt to Equity,Retention Ratio,Class
EW,2021-Q1,0.7588361006082525,0.3167844813414434,0.2779878349498603,-1284.6666666666667,0.07787720386285107,0.17014630938681571,0.27190530987999345,2.8802252816020024,0.5485359778035377,0.6797066692543355,0
FCX,2019-Q3,0.038058991436726926,-0.0019029495718363464,-0.06565176022835395,-0.04878048780487805,,0.00792895654931811,0.03203298445924516,1.6048506359065364,1.3339984038308061,-0.3001489876169309,0
FFIV,2022-Q3,0.8061744612209557,0.15932677823771513,0.12308447296319579,,0.035260891921137655,0.2056923177284103,0.44115536525483035,0.9301396505908294,1.161567552093535,0.46098920018345885,0
FTI,2022-Q4,0.12588526912181303,0.017233238904627007,-0.022013692162417376,1.028169014084507,0.11232193264622858,0.012924929178470254,0.09572710103871578,1.0316900488544034,1.8822595904416028,-0.5304787014389631,0
GOOG,2023-Q1,0.5613509679453194,0.24954504420594092,0.21567054035851949,,0.02611342282866007,0.1643285998824996,0.14747732385687878,2.318964766026665,0.4162495112957753,0.5321509860862647,0
HCA,2024-Q1,0.4014649057039045,0.1476440394486418,0.09198915739085299,5.0,0.11211596433840036,,,1.018111254851229,43.85196850393701,-0.02080334257926337,0
HOLX,2023-Q1,0.5752187674548501,0.24529882703407188,0.17445540867622417,35.13333333333333,-0.26979811025763034,0.06963321541612362,0.2532116924222677,3.4966534197866554,0.8243102601865488,0.19242650936998806,0
HSIC,2019-Q2,0.313515211655072,0.07117047078898958,0.04678925430596198,19.07929032964626,,,0.24234474086608246,0.9539363066537299,0.9047868625211841,0.4077966215605363,0
IDXX,2021-Q4,0.5697499656717722,0.248649964423473,0.20318690783807064,27.25656814449918,0.11117738279852081,0.056555443208628244,0.264544558039671,0.8992193342142725,2.532219214135816,1.1982752359979862,0
ILMN,2019-Q2,0.6837708830548926,0.24463007159904535,0.3532219570405728,-41.0,,0.19809069212410502,0.24105011933174225,6.104575163398692,0.6096491228070176,0.5154166069123763,0
INCY,2020-Q1,0.9519460622296647,-1.1525750782312267,-1.2676044446242527,-1088.4501661129568,,1.909012553935132,0.1955085865257596,3.3813099409628693,0.42044288109588535,-0.7816388620640294,0
ISRG,2020-Q1,0.6713960900409277,0.2573897235106867,0.28512960527512504,,,0.1337880854934061,0.28021828103683494,4.304049053811185,0.15949827091026317,0.25992053462203396,0
IT,2021-Q3,0.6893171388986423,0.2006361769879666,0.12874454501583524,7.3417513212443435,0.1625387837340567,,0.44329410991436347,,19.910291862352658,0.40597777812407476,0
KMX,2019-Q2,0.13332683477176493,0.030129842029197,0.04491294330812545,-1.0521005201554505,,,0.09434892276728747,0.5585929445322703,4.576612524736561,0.11456930980115743,0
LKQ,2023-Q3,0.3895739910313901,0.09389013452914798,0.05773542600896861,5.403225806451613,0.14948453608247422,,0.2743834080717489,0.6428772127001967,1.529264632316158,0.4742879746835443,0
LVLT,2022-Q4,0.5735211267605633,0.11098591549295775,-2.784225352112676,2.5256410256410255,-0.10714285714285714,,0.1616901408450704,,1.906590173580465,,0
MHK,2023-Q3,0.25017172191894727,0.051480423701240015,-0.27489967824735184,7.08457711442786,-0.051906418388922994,,0.19869129821770723,0.9360347290042508,0.8068753016960993,0.5199039920477955,0
MNST,2023-Q2,0.5251981038954457,0.28238059991557773,0.22311574205603243,,0.12064630329978372,,,4.13502812709663,0.18132761943433012,0.5527233271634912,0
MTD,2023-Q1,0.588503969903245,0.2677525846901925,0.2028839134395276,13.675318961724592,0.03447016064986171,0.04896644694197933,0.25264175687868917,0.855582629407647,-140.35620581143488,2.027259687727554,0
MU,2021-Q3,0.4211802748585287,0.3039757011587173,0.23376448396658583,59.37125405263158,0.3648400147112909,0.09027216383724064,0.030988951765022903,2.567557671182717,0.32381267895596205,0.6515917987952022,0
MYL,2019-Q3,0.36208934058142284,0.09177161765202417,0.06408481615288517,2.108611326609775,,0.056690414289090725,0.21362730864030793,0.8356512378902046,1.708925798628679,0.1935562819005909,0
NFLX,2023-Q3,0.4227371047434763,0.22435828692943813,0.1963810815405141,10.91570547324892,0.07773289783257749,0.07693567579540671,0.12144314201863149,,1.239127066871537,0.43738720861505886,0
ORLY,2019-Q3,0.5334764907775205,0.20114658462240037,0.14674250561029173,15.236719504573603,,,0.3323299061551201,0.08204976626629008,61.4039610393517,-0.10547682556674602,0
PWR,2021-Q1,0.13792447868216265,0.04001470642085442,0.03320078074228218,8.754086421751092,-0.021892879948048095,,0.0900109891288628,1.6926002114225307,0.9536747833356887,0.3910409149306087,0
PYPL,2019-Q2,0.6220673635307782,0.23716608594657376,0.19117305458768874,,,0.11219512195121951,0.1800232288037166,,1.9983889956007188,0.15236304271455436,0
QRVO,2021-Q2,0.4951635055383478,0.2886760225867717,0.2542836156679796,23.64193906178639,0.18387010370728063,0.12617187997909576,0.07447850942602577,2.1537005745184183,0.6025486943694617,0.07208555028894777,0
REGN,2022-Q2,0.8960170796584068,0.45740585188296234,0.29822903541929163,99.76335877862596,-0.4439622457915734,0.27799944001119975,0.16670166596668068,4.387553973433534,0.3150649174876014,0.7643186379374987,0
RIG,2022-Q4,,-0.09570957095709572,-0.5775577557755776,-0.23107569721115537,-0.024154589371980676,,-1.981848184818482,1.0397946084724006,0.8936249073387694,-0.1506654922685457,0
SNPS,2020-Q3,0.7998120593195551,0.21638174776535213,0.2623193456511232,1295.9999503022245,0.1303258027832163,0.33460286640653686,0.23852700973101248,0.9853740522312898,0.6654470883010234,0.4695062799725965,0
SRCL,2023-Q2,0.37505601194921584,0.045108289768483946,-0.07393577296489919,1.581151832460733,-0.015151515151515152,,0.3299477221807319,,1.099685838569357,0.2632790470161708,0
TDC,2024-Q1,0.610752688172043,0.1032258064516129,0.05161290322580645,4.0,,0.16129032258064516,0.34623655913978496,0.7240384615384615,31.314814814814813,-1.0991404011461319,0
TDG,2020-Q3,0.48043052837573386,0.27984344422700586,-0.005870841487279843,1.0916030534351144,0.028891515369947912,,0.15949119373776907,3.28709872804361,-5.350083752093802,-0.24352274602563398,0
TRIP,2021-Q4,0.91701244813278,-0.11618257261410789,-0.12033195020746888,-2.5454545454545454,1.0775862068965518,,0.7136929460580913,,1.9011406844106464,0.1052861511577108,0
UA,2022-Q2,0.4550745598082367,0.0760994507015417,0.05534250298463159,33.63111323791953,0.16232122980257987,,0.37753886423386784,1.4024275372254367,1.663736390844816,0.14212492943679708,0
UAL,2022-Q2,0.30019815059445176,0.08173712021136063,0.027163143989431968,2.712328767123288,1.2138548711387316,,0.03244715984147952,0.9903600068247739,16.755045408678104,-0.007317315752831019,0
ULTA,2023-Q1,0.40043723804343,0.167815438321838,0.131745007996544,-60.1619488296135,0.12292164076830181,,0.23237201448754358,0.5720943754207723,1.663794777975767,0.19705494278997843,0
URI,2022-Q3,0.4477220583415274,0.30154047853162896,0.19862340216322516,8.679245283018869,0.17526964560862865,,0.11668305473615208,0.9425795053003534,2.371478041869983,0.4209813716793501,0
VAR,2020-Q1,0.4425141754131982,0.1480275075401134,0.10640608155386656,72.17647117647059,,0.08095065629147062,0.2135360115816142,1.001563721657545,1.3963280030151295,0.22090907048329475,0
VRSK,2021-Q3,0.6504611330698287,0.3806324110671937,0.2657444005270092,9.66220735785953,0.08011953892130354,,0.15164690382081686,,1.8028751188821421,0.6715432300163132,0
VRSN,2023-Q3,0.8708477278766942,0.6757905926122775,0.5009301089556205,13.52659574468085,0.05435696273465957,0.057666755248471965,0.13739038001594472,,-2.038263744336966,-8.049472256618904,0
WAT,2020-Q3,0.5581861417619876,0.2667367258127535,0.21349345890087978,22.927620150550087,0.028592809703470425,0.05889515379329857,0.22807957102245935,1.3358391443779183,-65.43534306534234,2.571460456255883,0
CPRT,2024-Q3,0.46617946718544717,0.3878460939322729,0.339133242670939,-12.071428571428571,0.10317557404306583,,0.0783333732531743,7.290915624327334,0.11317745261170292,0.7771271979539193,0
MSTR,2022-Q3,0.7975031908104658,0.05412412252712189,-0.21600989151244415,0.4821288993107369,-0.0205790896448271,0.2432833439693682,0.5000957243139758,,-13.70806684341127,-0.46308587718629657,0
EW,2022-Q3,0.8075815011372252,0.3444275966641395,0.2604245640636846,-65.84057971014492,0.006716531827201954,0.17710386656558,0.28605003790750566,3.0026146639067437,0.3892695165492618,0.8325345558102383,0
AXON,2023-Q1,0.5949749739828535,0.04841375570992558,0.13158408712610373,-1.718187461204221,0.3377855599666181,0.2067583364184665,0.3398028818544614,2.9741076109308633,1.1439484816410608,0.10045416328534826,0
COIN,2023-Q1,0.8752551684143897,0.049934695008213285,-0.10212691044608034,1.7912332838038634,-0.3377013398077563,0.46345315192051045,0.4048223432388946,,23.546816656933828,0.011820222729403777,0
NET,2023-Q2,0.7561670567336803,-0.18208457863037855,-0.306219894066011,3.7455491098219644,0.3154440829449464,0.29047566565314076,0.6477759697109182,,2.946827372809792,-0.38387688654070257,0
IDXX,2023-Q4,0.5835918549336125,0.2720737887380338,0.2157506480139219,43.53958111466099,0.08814364059437488,0.05746666208222928,0.2540514041133495,1.589304779294901,1.1959306986049456,1.3633967039118997,0
VEEV,2021-Q4,0.7201209477259479,0.24658753159120822,0.1999921730013862,,0.22365605490458992,0.21683875764934635,0.25669465848539336,,0.3107626397109255,0.45252504608322097,0
ALNY,2019-Q2,0.9032517779666324,-5.284049738336986,-4.908552131323523,26.907072087461565,,3.665294985910453,2.5220065303931656,6.15691227130528,0.5458790857019283,-1.193622025532955,0
FTNT,2020-Q2,0.78125,0.19057642487046633,0.18426165803108807,-29.425,0.18382211999233275,0.1329339378238342,0.4577396373056995,1.292077672312178,5.123552123552123,-0.18408094637602834,0
RBLX,2022-Q3,0.09428885450650658,-0.5794918747476855,-0.5752249824707798,108.73758608191373,0.0164351233763174,0.45498901888519955,0.2187917103689925,,10.86624367335307,-0.321214157723878,0
TTWO,2019-Q1,0.553214952475581,0.09571493859848758,0.0856309174238934,-4.962147438609133,,0.12831500631870318,0.30835641556528803,1.4403827794558821,1.0927793198285791,0.2116030746947819,0
HOOD,2021-Q4,-0.11019283746556474,-1.1570247933884297,-1.165289256198347,,,0.7768595041322314,1.0303030303030303,,1.7106814753873578,-0.1961151297485963,0
TEAM,2022-Q4,0.8283798847390441,-0.05571297152957,-0.11928679815908855,-12.309683047397499,,0.4830049970980771,0.401087859170537,,9.16223134538079,-0.5618050817144249,0
AZO,2020-Q3,0.5363395590039071,0.17690539952700304,0.12337499491778323,10.361917808219179,,,0.35943415947690405,0.16595222527836348,-8.902153808086549,-0.1698500038482015,0
CSGP,2022-Q3,0.8054230312737354,0.2554060629784117,0.12980297025969573,-13.348442192192191,0.11536112184795692,,0.49677602388848685,,0.22349346465258527,,0
CVNA,2023-Q3,0.1738189686260368,0.01730977280923188,0.28200504868373605,0.3137254901960784,-0.18103957471943297,,0.1561485755499459,1.5060931899641576,-35.777227722772274,-0.21523131672597864,0
DDOG,2022-Q3,0.7855855112900972,-0.0717975502424788,-0.05952585486091544,-8.407188841201716,0.6138719647452012,0.47049822121122575,0.3868848403213503,,1.1696280320356371,-0.061921580724641774,0
HUBS,2021-Q3,0.7947906071728652,-0.04400713453912941,-0.04049293179439555,-1.9723837209302326,0.4851894826718042,0.23135069797609045,0.6074470437359041,,1.4825629542556247,-0.2636812355511444,0
LULU,2023-Q2,0.5877836196028816,0.21694033718622194,0.15462991673324536,,0.18242888828942241,,0.3699927348115691,1.199665313011678,0.6959073231447054,0.5452835881369548,0
ANSS,2023-Q3,0.8577643609891128,0.1521725389335106,0.12097341950108437,9.476856250848378,-0.02902789564687383,0.26857964886278185,0.4240499569524515,,0.33289126787568907,0.7505154700967406,0
DXCM,2021-Q4,0.6768834144944142,0.12560870810655972,-0.007590948152391865,-6.219858156028369,0.2272807171734927,0.21455170438269835,0.3400171870524205,4.6158435072142066,1.4157974633955241,0.028115054831451564,0
GDDY,2020-Q3,0.6563240170535292,0.11451918522027475,0.0766224538133586,4.046025104602511,0.11032215793599232,0.16745618190431075,0.2271435338702037,,-38.898656898656895,-0.20319597925190888,0
IQV,2023-Q2,0.3446888412017167,0.1459227467811159,0.07966738197424893,3.296969696969697,0.052809940694719004,,0.12929184549356224,,3.5295755045233124,0.15056076202181595,0
TTD,2021-Q3,0.8226449810854526,0.26718168261422626,0.19722940904909148,253.77287066246058,0.3932109590815916,0.1854821299872796,0.3699811684839467,,1.294076514375805,0.20212095002768712,0
SNOW,2022-Q1,0.6497628861830003,-0.44691988796579313,-0.3925316842302147,39.66505568396722,0.845107769730117,0.3570273527301827,0.7396554214186106,,0.28668133383803646,-0.2969176095971079,0
TYL,2020-Q3,0.5022257529414235,0.17377671078510284,0.13747873985987555,195.49606299212599,0.03756717501815541,0.0757385930161752,0.23384054369964935,,0.3129465873260473,0.42455569719958125,0
WAT,2024-Q1,0.5889290699847214,0.22625498752431933,0.16047384032699002,6.780930867334933,-0.06986536658322062,0.07002554805845748,0.2740661297439384,1.301564365514421,2.5884395455721134,2.05213814082348,0
OKTA,2020-Q2,0.7448340201350987,-0.22643504983885934,-0.2998313760314499,-3.5018027479291467,0.4268650341685649,0.26873073047104956,0.7025383395029086,,3.5461597175702755,-0.26288348531226974,0
ULTA,2021-Q1,0.3888473623420766,0.15750374383743465,0.11879635948886753,852.8603351955308,0.6523205564221239,,0.22897634740747963,0.7947336519208833,1.7578994501595637,0.20194695122047102,0
MOH,2022-Q3,0.1487321811530213,0.04226062823262268,0.029014759682099156,11.964285714285714,0.1259943181818182,,0.07064463226945882,,3.206839855310753,0.2295786758383491,0
PINS,2023-Q2,0.7616750820945588,-0.10344691218530419,-0.049351364711698036,2.9429042108646737,0.06321234964635923,0.38048232760142653,0.4846396666784365,,0.18889658762711273,-0.7365175670155125,0
BURL,2021-Q1,0.4336427914882442,0.1051700272101896,0.0779785309415601,11.769427011582223,1.7364105583994471,,0.3031182293680379,1.1398865390833928,12.060100909070703,0.025029343172443683,0
MDB,2024-Q1,0.7276794928988528,-0.21791943821147414,-0.17887256109605582,4.6283586310926745,0.2234196806777452,0.32417364130495097,0.6214252898053759,,1.3907147179134862,-0.5906300658212797,0
NVR,2021-Q2,0.226061333477182,0.16491710720322222,0.14443080878915382,33.167706355664045,0.40018807143693375,,0.061144226273959795,3.9705247153544465,0.9243529869624441,1.6024049114210148,0
PODD,2022-Q2,0.6356045424181697,-0.08917835671342686,-0.11690046760187041,-3.216867469879518,0.13753799824292554,0.14228456913827656,0.58249832999332,3.539921231650555,4.004024621212121,-0.28201731574112565,0
SNAP,2020-Q3,0.5681319879528723,-0.24734332545515628,-0.2944783016143387,-6.605958049663531,0.5209984782574592,0.41793483706318846,0.3975404763448402,,1.1911213127697244,-1.614531731874513,0
ON,2022-Q2,0.497410071942446,0.33443645083932855,0.21860911270983213,33.2047619047619,0.24857775914725433,0.07750599520383693,0.07496402877697841,1.8806397011615013,0.9941775567919262,0.31961218682510406,0
TRU,2019-Q4,,0.17982545159326163,0.16825654556525269,2.337730870712401,,,0.35843312360462753,,2.0406087030862614,0.09166057470618005,0
